service_id,name,description,route,created_at,updated_at
418,Cantidad de usuarios del servicio y la demanda asociada a cada uno,,,2019-05-15 12:20:10,2019-05-15 12:20:10
418,Toda la información relativa a tarifas y comercialización de la electricidad,,,2019-05-15 12:20:17,2019-05-15 12:20:17
418,Comprobante de pago de tasa administrativa de servicios emitida por la SIE,,,2019-05-15 12:20:23,2019-05-15 12:20:23
418,"Comprobante de pago de tasa administrativa (RD$450,000.00) de servicios emitida por la CNE.",,,2019-05-15 11:48:39,2019-05-15 11:48:39
422,Ser actor relevante e informante clave en las cadenas agroalimentarias,Ser actor relevante e informante clave en las cadenas agroalimentarias,,2019-05-16 12:57:19,2019-05-16 12:57:19
422,Pertenecer a una organización del Sistema (No imprescindible),Pertenecer a una organización del Sistema (No imprescindible),,2019-05-16 12:57:31,2019-05-16 12:57:31
422,Tener conocimientos de planes estratégicos en política sectorial.,Tener conocimientos de planes estratégicos en política sectorial.,,2019-05-16 12:57:43,2019-05-16 12:57:43
422,Capacidad para relacionarse con Comisiones Legislativas para el estudio de leyes y decretos relacionados con el sector.,Capacidad para relacionarse con Comisiones Legislativas para el estudio de leyes y decretos relacionados con el sector.,,2019-05-16 12:57:54,2019-05-16 12:57:54
423,Las propuestas sometidas deberán mostrar su pertinencia.,Las propuestas sometidas deberán mostrar su pertinencia.,,2019-05-16 15:24:41,2019-05-16 15:24:41
423,Estar avaladas por una comunicación de los beneficiarios involucrados en el proyecto. -,Estar avaladas por una comunicación de los beneficiarios involucrados en el proyecto. -,,2019-05-16 15:24:52,2019-05-16 15:24:52
423,Ser sometidas al CONIAF por una institución competente.,Ser sometidas al CONIAF por una institución competente.,,2019-05-16 15:25:01,2019-05-16 15:25:01
423,No serán evaluadas propuestas de investigadores con proyectos financiados por CONIAF no concluidos.,No serán evaluadas propuestas de investigadores con proyectos financiados por CONIAF no concluidos.,,2019-05-16 15:25:10,2019-05-16 15:25:10
423,Considerar la fecha límite para la presentación de la propuesta formal especificado en el llamado público. -,Considerar la fecha límite para la presentación de la propuesta formal especificado en el llamado público. -,,2019-05-16 15:25:27,2019-05-16 15:25:27
423,"Todo organismo proponente, sin excepción, debe anexar a la presentación de su propuesta, copia de las documentaciones siguientes:","*Registro de proveedor del Estado
*Acta de asamblea constitutiva de la organización
*Copia de los estatutos de la organización
*Copia de tarjeta de RNC
*Copia de la certificación de TSS donde certifica que está al día con sus obligaciones
*En caso de ONG o entidad similar, decreto de incorporación y Copia de la Cédula de Identidad y Electoral de los principales directivos la institución (presidente, secretario y tesorero). 
*Agregar documentación legal que sea solicitada por el CONIAF",,2019-05-16 15:26:16,2019-05-16 15:26:16
424,Para Becas:,"1.- Carta de presentación del candidato por un organismo reconocido.
2.- Historial académico: se tendrá en cuenta la educación superior anterior en materias relacionadas con el tema de maestría o doctorado solicitado
3.-Experiencia profesional e investigadora: serán tomados en cuenta los artículos de investigación publicados en revistas científicas, la participación en proyectos de investigación, el conocimiento de otros idiomas de interés para propósitos científicos y la experiencia laboral relacionada con el Máster.
4.-El expediente académico. Se valorará tomando en cuenta la nota promedio obtenida en los estudios de licenciatura.",,2019-05-16 15:36:58,2019-05-16 15:36:58
424,Para Capacitaciones,"Comunicación formal de las organizaciones interesadas, dirigida al Director Ejecutivo del CONIAF.",,2019-05-16 15:37:21,2019-05-16 15:37:21
435,Formulario para informe.,,,2019-05-24 09:53:55,2019-05-24 09:53:55
435,Lista de sustancias permitida.,,,2019-05-24 09:54:10,2019-05-24 09:54:10
435,Plan de manejo orgánico.,,,2019-05-24 09:54:31,2019-05-24 09:54:31
435,Registro de todas las actividades de la finca.,,,2019-05-24 09:54:53,2019-05-24 09:54:53
435,Lista de insumos que utilizan.,,,2019-05-24 09:55:30,2019-05-24 09:55:30
435,Croquis de la finca.,,,2019-05-24 09:55:46,2019-05-24 09:55:46
435,Evidencia de capacitación orgánica.,,,2019-05-24 09:56:02,2019-05-24 09:56:02
435,Manual de control de calidad.,,,2019-05-24 09:56:18,2019-05-24 09:56:18
437,Registro de Informes Técnicos.,,,2019-05-24 10:12:57,2019-05-24 10:12:57
437,Documentos de Auditorias anteriores que se hayan realizado.,,,2019-05-24 10:13:14,2019-05-24 10:13:14
437,Certificado de Acreditación orgánico vigente,,,2019-05-24 10:14:52,2019-05-24 10:14:52
437,RNC. Vigente,,,2019-05-24 10:14:28,2019-05-24 10:14:28
437,Copia de Cédula.,,,2019-05-08 14:40:21,2019-05-08 14:40:21
437,Listado de Inspectores.,,,2019-05-24 10:15:55,2019-05-24 10:15:55
437,Manual de calidad.,,,2019-05-24 10:16:11,2019-05-24 10:16:11
437,Plan de Manejo orgánico.,,,2019-05-24 10:16:36,2019-05-24 10:16:36
437,Croquis de la planta de proceso.,,,2019-05-24 10:20:40,2019-05-24 10:20:40
437,Flujo grama de proceso.,,,2019-05-24 10:17:01,2019-05-24 10:17:01
437,Mercado de Exportación.,,,2019-05-24 10:17:22,2019-05-24 10:17:22
437,Trazabilidad.,,,2019-05-24 10:17:41,2019-05-24 10:17:41
443,Cédula de Identificación o Pasaporte,Cédula de Identificación o Pasaporte,,2019-05-24 21:34:30,2019-05-24 21:34:30
443,Nombre cónyugue,Nombre cónyugue,,2019-05-27 08:43:56,2019-05-27 08:43:56
444,Solicitud por escrito.,,,2019-05-27 09:03:14,2019-05-27 09:03:14
444,Descripción de la actividad.,,,2019-05-27 08:59:11,2019-05-27 08:59:11
444,Fotocopia de sus Estatutos Constitutivos Registrados.,,,2019-05-27 08:59:35,2019-05-27 08:59:35
444,Fotocopia de Certificado de Acreditación.,,,2019-05-27 08:59:51,2019-05-27 08:59:51
444,Descripción de su sistema de calidad.,,,2019-05-27 09:00:15,2019-05-27 09:00:15
444,Descripción de su sistema de Control y Certificación.,,,2019-05-27 09:00:32,2019-05-27 09:00:32
444,Listados de Inspectores (curriculum).,,,2019-05-27 09:01:10,2019-05-27 09:01:10
444,Lista de Operadores.,,,2019-05-27 09:01:25,2019-05-27 09:01:25
455,"Carta de solicitud dirigida a la Sra. Yvette Marichal, Directora General de DGCINE; con atención al departamento de SIRECINE.",,,2019-05-27 11:09:25,2019-05-27 11:09:25
455,"Formulario de inscripción correspondiente a la categoría de Casa Productora, que debe contener los datos generales de la sociedad.",,,2019-05-27 11:29:01,2019-05-27 11:29:01
455,Documento de identidad del solicitante.,,,2019-05-27 12:24:17,2019-05-27 12:24:17
455,Recibo de pago de la tasa correspondiente a la inscripción.,,,2019-05-27 12:25:28,2019-05-27 12:25:28
455,Entregar el expediente en un folder.,,,2019-05-27 11:36:20,2019-05-27 11:36:20
515,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
515,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
516,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
516,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
522,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
523,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
523,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
524,"Remitir carta de solicitud del servicio dirigida al presidente de la ANAMAR, firmada por la persona o institución que solicita el servicio",,,2021-11-11 10:13:57,2021-11-11 10:13:57
524,"Carta de solicitud con los datos del solicitante (ocupación, cargo que ocupa donde labora, teléfono y correo electrónico)",,,2021-11-11 10:11:11,2021-11-11 10:11:11
525,"Debe poseer facilidades físicas y logística (salón de conferencia, pantalla de proyección, energía eléctrica).",,,2021-11-11 11:02:57,2021-11-11 11:02:57
527,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
527,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
528,"Remitir carta de solicitud del servicio dirigida al presidente de la ANAMAR, firmada por la persona o institución que solicita el servicio",,,2021-11-11 10:13:57,2021-11-11 10:13:57
528,"Carta de solicitud con los datos del solicitante (ocupación, cargo que ocupa donde labora, teléfono y correo electrónico)",,,2021-11-11 10:11:11,2021-11-11 10:11:11
529,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
529,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
530,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
530,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
531,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
531,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
532,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
532,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
533,"Remitir carta de solicitud del servicio dirigida al presidente de la ANAMAR, firmada por la persona o institución que solicita el servicio",,,2021-11-11 10:13:57,2021-11-11 10:13:57
533,Copia de cédula de identidad,,,2019-04-01 14:54:09,2019-04-01 14:54:09
533,"Enviar carta física, correo electrónico o completar el formulario en línea.",,,2021-11-11 10:44:22,2021-11-11 10:44:22
534,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
534,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
535,"Carta de solicitud del servicio dirigida al presidente de la ANAMAR con los datos del solicitante (nombre, ocupación, cargo que ocupa en la institución que labora, teléfono y correo electrónico).",,,2019-06-11 11:26:38,2019-06-11 11:26:38
535,Completar Formulario de la solicitud.,,,2019-05-08 13:23:13,2019-05-08 13:23:13
537,Conocer la distribuidora a que pertenece,,,2019-06-17 16:52:05,2019-06-17 16:52:05
537,Nombre de la provincia,,,2019-06-17 16:52:31,2019-06-17 16:52:31
537,Nombre del circuito,,,2019-06-17 16:52:48,2019-06-17 16:52:48
537,Nombre del sector,,,2019-06-17 16:53:20,2019-06-17 16:53:20
551,"Para los casos de que el ciudadano desee realizar el pago vía depósito o transferencia bancaria en pesos a la cuenta corriente 10001-010-252452-1 del Banco de Reservas de la República Dominicana a nombre de Tesorería Nacional Colectora de Recursos Propios del Consejo Nacional de Zonas Francas de Exportación, RNC 4-01-03695-9","Para los casos de que el ciudadano desee realizar el pago vía depósito o transferencia bancaria en pesos a la cuenta corriente 10001-010-252452-1 del Banco de Reservas de la República Dominicana a nombre de Tesorería Nacional Colectora de Recursos Propios del Consejo Nacional de Zonas Francas de Exportación, RNC 4-01-03695-9",,2019-06-24 16:16:05,2019-08-07 08:39:36
551,"PC, laptop, tableta o cualquier otro dispositivo con acceso a internet",,,2022-08-09 09:08:31,2022-08-09 09:08:31
551,"Comunicación dirigida al Director Ejecutivo del Consejo Nacional de Zonas Francas de Exportación, solicitando el registro de exportador y detallando los documentos a depositar.",,,2022-08-09 09:09:04,2022-08-09 09:09:04
551,"Formulario de Solicitud de Registro Nacional para el Comercio y la Exportación de Desperdicios de Metales, debidamente completado, según corresponda.",,,2022-08-09 09:09:35,2022-08-09 09:09:35
551,Copias de los documentos constitutivos de la empresa,"Copias de los documentos constitutivos de la empresa, en las que se incluya una copia del Registro Nacional de Contribuyentes (RNC), y una copia de la Cédula de Identidad y Electoral de los miembros del Consejo de Administración, cuando se trate de una persona moral.",,2022-08-09 09:12:05,2022-08-09 09:12:05
551,"Certificación de la Dirección General de Impuestos Internos (DGII), relativa a la situación fiscal de la empresa o del interesado, cuando se trate de persona física.",,,2022-08-09 09:12:38,2022-08-09 09:12:38
551,Copia del registro mercantil,,,2021-08-17 10:09:34,2021-08-17 10:09:34
551,Copia de los formularios descriptivos del tipo de actividad a la que se dedica,"Copia de los formularios descriptivos del tipo de actividad a la que se dedica, ya sea de recolección, acopio, refundición, procesamiento de cualquier tipo y de exportación, relativos a desperdicios de metales, chatarras y otros desechos de cobre, aluminio y sus aleaciones.",,2022-08-09 09:13:24,2022-08-09 09:13:24
551,"Licencia ambiental expedida por el Ministerio de Medio Ambiente y Recursos Naturales o una certificación de no objeción, cuando el tipo de actividad así lo refiera y conforme lo determine dicha institución.",,,2022-08-09 09:14:01,2022-08-09 09:14:01
551,"Documentación fehaciente relativa a los controles que se deben llevar para asegurar la procedencia de la materia que se comercializa o exporta, que incluya los datos del suplidor o de los centros de acopio y almacenamiento.",,,2022-08-09 09:14:36,2022-08-09 09:14:36
551,"Contar con una extensión superficial mínima de 1,000 metros cuadrados de terreno, para establecerse como empresa o persona física exportadora de desperdicios de metales.",,,2022-08-09 09:14:56,2022-08-09 09:14:56
551,Seguro de responsabilidad civil frente a terceros,"Seguro de responsabilidad civil frente a terceros, cuya vigencia o renovación será controlada por las autoridades correspondientes. (Volumen anual de exportación menor o igual a 12,000 toneladas métricas una cobertura mínima de RD$1,000.000.00; entre 12,001 y 36,000 toneladas métricas una cobertura mínima de RD$6,000.000.00 y volumen anual de exportación mayor a 36,000 toneladas métricas una cobertura mínima de RD$6,000.000.00).",,2022-08-09 09:15:31,2022-08-09 09:15:31
551,Cualquier otro documento que la autoridad competente considere necesario para los propósitos del Registro.,,,2022-08-09 09:15:53,2022-08-09 09:15:53
551,Realice el pago correspondiente o adjunte el comprobante de depósito o transferencia bancaria.,,,2022-08-08 16:04:54,2022-08-08 16:04:54
552,Operar bajo el régimen de zonas francas o el mercado local,Operar bajo el régimen de zonas francas o el mercado local,,2019-06-24 16:56:14,2019-06-24 16:56:14
552,Llenar el formulario digital con los datos requeridos.,Llenar el formulario digital con los datos requeridos.,,2019-04-09 14:12:05,2019-04-09 14:12:05
554,"Conocer nombre o RNC de la empresa que desea consultar, o número de documento de entrada.","Conocer nombre o RNC de la empresa que desea consultar, o número de documento de entrada.",,2019-06-24 17:02:14,2019-06-24 17:02:14
555,Copia de la Cédula de Identidad y Electoral.,,,2019-05-09 14:14:56,2019-05-09 14:14:56
555,Ser dominicano o residente con más de 15 años en el país (demostrable),,,2019-06-27 15:12:44,2019-06-27 15:12:44
555,Tiempo mínimo de operación 3 meses,,,2019-06-27 15:13:39,2019-06-27 15:13:39
556,Copia de la Cédula de Identidad y Electoral.,,,2019-05-09 14:14:56,2019-05-09 14:14:56
556,Llenar solicitud de préstamos,,,2019-06-27 15:35:35,2019-06-27 15:35:35
556,Poseer un negocio,,,2019-06-27 15:36:09,2019-06-27 15:36:09
557,Clientes con excelente historial de crédito,,,2019-06-27 15:32:28,2019-06-27 15:32:28
557,Bajo nivel de endeudamiento,,,2019-06-27 15:34:45,2019-06-27 15:34:45
557,Máximos tres (3) préstamos vigente incluyendo el de Banca Solidaria,,,2019-06-27 15:35:12,2019-06-27 15:35:12
558,Copia de la Cédula de Identidad y Electoral.,,,2019-05-09 14:14:56,2019-05-09 14:14:56
558,Mujer jefa de hogar,,,2019-06-27 15:36:35,2019-06-27 15:36:35
558,Negocio ubicado en sectores populosos o de muy bajos ingresos,,,2019-06-27 15:36:59,2019-06-27 15:36:59
558,"Buenas referencias personales, morales, comerciales y/o crediticias",,,2019-06-27 15:37:33,2019-06-27 15:37:33
559,Copia de la Cédula de Identidad y Electoral.,,,2019-05-09 14:14:56,2019-05-09 14:14:56
559,Presentar documentación que avale la experiencia y/o capacitación en el tipo de microempresa que desea instalar,,,2019-06-27 15:38:39,2019-06-27 15:38:39
559,"Poseer un local, casa propia  o alquilada para desarrollar dicho negocio",,,2019-06-27 15:39:28,2019-06-27 15:39:28
559,Tener un inicial mínimo del 20% de la inversión total del proyecto a desarrollar,,,2019-06-27 15:39:52,2019-06-27 15:39:52
559,"Buenas referencias personales, morales y/o crediticias",,,2019-06-27 15:40:12,2019-06-27 15:40:12
560,Carta de solicitud formal detallada,,,2019-06-27 17:07:13,2019-06-27 17:07:13
561,Carta de solicitud formal detallando la necesidad de asistencia técnica,,,2019-06-27 17:07:30,2019-06-27 17:07:30
562,Carta de solicitud formal detallando la necesidad de asistencia técnica,,,2019-06-27 17:07:30,2019-06-27 17:07:30
563,Carta de solicitud formal detallando la necesidad de asistencia técnica,,,2019-06-27 17:07:30,2019-06-27 17:07:30
569,Copia de Acta de Nacimiento o de Cédula de Identidad y Electoral de la persona a incluir,,,2019-07-01 16:53:49,2019-07-01 16:53:49
569,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
570,Copia Acta de Nacimiento o Cédula de Identidad y Electoral del miembro a corregir (según corresponda),,,2019-07-01 17:16:19,2019-07-01 17:16:19
570,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
571,Fallecimiento:,,,2019-07-01 17:21:32,2019-07-01 17:21:32
571,Copia Acta de Defunción o Carta de Entidad Social (Iglesia o Alcalde Pedáneo) que testifique el fallecimiento,,,2019-07-01 17:23:41,2019-07-01 17:23:41
571,Copia de Cédula de Identidad y Electoral del jefe o jefa de hogar propuesto,,,2019-07-01 17:27:33,2019-07-01 17:27:33
571,Discapacidad:,,,2019-07-01 17:21:49,2019-07-01 17:21:49
571,Copia de certificado médico o carta de entidad social (iglesia o alcalde pedáneo) que testifique la discapacidad,,,2019-07-01 17:24:55,2019-07-01 17:24:55
571,Copia de Cédula de Identidad y Electoral del jefe o jefa de hogar actual,,,2019-07-01 17:25:31,2019-07-01 17:25:31
571,Copia de Cédula de Identidad y Electoral del jefe o jefa de hogar propuesto,,,2019-07-01 17:25:58,2019-07-01 17:25:58
571,Mutuo Acuerdo:,,,2019-07-01 17:22:18,2019-07-01 17:22:18
571,Carta firmada por ambas partes (jefe o jefa actual y propuesto/a),,,2019-07-01 17:26:25,2019-07-01 17:26:25
571,Copia de Cédula de Identidad y Electoral del jefe o jefa de hogar actual,,,2019-07-01 17:27:03,2019-07-01 17:27:03
571,Copia de Cédula de Identidad y Electoral del jefe o jefa de hogar propuesto,,,2019-07-01 17:24:27,2019-07-01 17:24:27
571,Ambos deben estar presentes al momento de la solicitud,,,2019-07-01 17:28:00,2019-07-01 17:28:00
571,Ausencia Definitiva o Abandono:,,,2019-07-01 17:22:44,2019-07-01 17:22:44
571,Certificación de la fiscalía o carta de una entidad social (iglesia o alcalde pedáneo) que testifique la ausencia definitiva o el abandono,,,2019-07-01 17:28:26,2019-07-01 17:28:26
571,Copia de Cédula de Identidad y Electoral del jefe o jefa de hogar propuesto,,,2019-07-01 17:36:24,2019-11-27 11:54:41
572,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
573,Carta de Entidad Social o Iglesia,,,2019-07-01 17:48:17,2019-07-01 17:48:17
574,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
574,Carta firmada por el jefe o jefa de hogar,,,2019-07-02 10:40:23,2019-07-02 10:40:23
575,Copia de Acta de Nacimiento o de Cédula de Identidad y Electoral del miembro a corregir,,,2019-07-02 10:49:59,2019-07-02 10:49:59
575,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
575,Carta firmada por el jefe o jefa de hogar,,,2019-07-02 10:40:23,2019-07-02 10:40:23
576,Copia de Acta de Nacimiento o de Cédula de Identidad y Electoral del miembro a corregir,,,2019-07-02 10:49:59,2019-07-02 10:49:59
576,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
576,Carta firmada por el jefe o jefa de hogar,,,2019-07-02 10:40:23,2019-07-02 10:40:23
577,Copia de Cédula de Identidad y Electoral del jefe o jefa del hogar,,,2019-07-01 16:58:28,2019-07-01 16:58:28
577,Carta de Entidad Social o Iglesia,,,2019-07-01 17:48:17,2019-07-01 17:48:17
579,Certificación de la pérdida o robo de la Policía Nacional Dominicana (P.N.),,,2019-07-05 15:04:13,2019-07-05 15:04:13
579,Número de cédula o RNC de la Institución.,,,2019-04-01 13:36:27,2019-04-01 13:36:27
579,Número de Serie del Arma,,,2019-04-01 13:36:37,2019-04-01 13:36:37
579,Tarjeta de crédito o débito,,,2019-04-01 13:36:18,2019-04-01 13:36:18
580,Tarjeta de crédito o débito,,,2019-04-01 13:36:18,2019-04-01 13:36:18
580,Número de cédula o RNC de la Institución.,,,2019-04-01 13:36:27,2019-04-01 13:36:27
580,Número de Serie del Arma,,,2019-04-01 13:36:37,2019-04-01 13:36:37
581,Tarjeta de crédito o débito,,,2019-04-01 13:36:18,2019-04-01 13:36:18
581,Número de cédula o RNC de la Institución.,,,2019-04-01 13:36:27,2019-04-01 13:36:27
581,Número de Serie del Arma,,,2019-04-01 13:36:37,2019-04-01 13:36:37
582,Tarjeta de crédito o débito,,,2019-04-01 13:36:18,2019-04-01 13:36:18
582,Número de cédula o RNC de la Institución.,,,2019-04-01 13:36:27,2019-04-01 13:36:27
582,Número de Serie del Arma,,,2019-04-01 13:36:37,2019-04-01 13:36:37
583,"Para solicitudes vía correo electrónico o comunicación dirigida al Director General, especificar:","• Nombre de la institución solicitante
• Fecha de visita
• Cantidad de estudiantes
• Cantidad de maestros y/o acompañantes
• Información de contacto",,2019-07-24 12:46:31,2021-09-14 14:45:54
584,"Solicitar por la vía correspondiente. (Presencial, Telefónica, Correo Electrónico o Comunicación Escrita al Director General).","Para solicitudes vía correo electrónico o comunicación dirigida al Director General, especificar:
· Nombre de la institución solicitante
· Asesoría requerida",,2019-07-25 09:25:33,2021-09-14 14:27:13
585,"Solicitar por la vía correspondiente. (Presencial, Telefónica, Correo Electrónico o Comunicación Escrita al Director General).","Para solicitudes vía correo electrónico o comunicación dirigida al Director General, especificar:
· Nombre de la institución solicitante
· Asesoría requerida",,2019-07-25 09:25:33,2021-09-14 14:27:13
586,Realizar solicitud por la siguiente vía: comunicación dirigida al Director General,"Para solicitudes vía comunicación dirigida al Director General, especificar:
•	Nombre de la institución solicitante
•	Fecha tentativa de visita
•	Tema a tratar en la Orientación
•	Cantidad de estudiantes
•	Cantidad de maestros y/o acompañantes",,2019-07-25 10:53:53,2021-09-08 10:27:31
588,Ser o haber sido militar o asimilado militar de alguna dependencia de las Fuerzas Armadas.,,,2019-07-30 10:48:48,2019-07-30 10:48:48
588,Solicitar la tarjeta de código al J1.,,,2019-07-30 10:33:59,2019-07-30 10:33:59
589,Planos Sanitarios del Proyecto (Físico y Digital),,,2019-08-01 09:52:53,2020-07-07 17:26:07
589,Memoria de Cálculos,,,2019-08-01 09:53:13,2019-08-01 09:53:13
589,Cédula de Identidad,,,2020-07-07 14:31:21,2020-07-07 14:31:21
590,Cédula de Identidad y Electoral,,,2019-08-01 09:52:32,2019-08-01 09:52:32
590,"Proporcionar georreferenciación, GPS, del punto donde se desea conocer la presión (Google Maps, Google Eart, etc.)",,,2020-07-07 13:29:45,2020-07-07 13:29:45
590,Vista en planta (fotografías formato JPG) indicando la ubicación del proyecto.,,,2020-07-07 13:32:23,2020-07-07 13:32:23
591,Tener una cuenta de correo electrónico activa.,,,2019-04-04 14:02:38,2019-04-04 14:02:38
591,Tener código de sistema (numero de contrato),Tener código de sistema (numero de contrato),,2019-04-04 14:09:21,2019-04-04 14:09:21
591,Número de factura asociada (Impreso en la Factura).,,,2019-08-01 10:42:23,2019-08-01 10:42:23
592,Tener una cuenta de correo electrónico activa.,,,2019-04-04 14:02:38,2019-04-04 14:02:38
592,Tener código de sistema (numero de contrato),Tener código de sistema (numero de contrato),,2019-04-04 14:09:21,2019-04-04 14:09:21
592,Número de factura asociada (Impreso en la Factura).,,,2019-08-01 10:42:23,2019-08-01 10:42:23
593,Registrarse en el sistema de servicios en línea,,,2019-08-01 11:11:13,2019-08-01 11:11:13
595,"Ser exportadores, potenciales exportadores y compradores internacionales","Ser exportadores, potenciales exportadores y compradores internacionales",,2019-10-07 10:10:07,2019-10-07 10:10:07
596,"Ser exportadores, potencial exportador, o público en general interesado en adquirir los conocimientos brindados en las capacitaciones","Ser exportadores, potencial exportador, o público en general interesado en adquirir los conocimientos brindados en las capacitaciones",,2019-10-07 10:35:50,2019-10-07 10:35:50
597,"Ser exportador, potencial exportador, comprador internacional, miembro de una institución público o privada, agente logístico, o cualquier interesado en comercio exterior.","Ser exportador, potencial exportador, comprador internacional, miembro de una institución público o privada, agente logístico, o cualquier interesado en comercio exterior.",,2019-10-07 10:48:58,2019-10-07 10:48:58
598,"Ser exportadores, potenciales exportadores y compradores internacionales","Ser exportadores, potenciales exportadores y compradores internacionales",,2019-10-07 10:10:07,2019-10-07 10:10:07
599,"Ser exportadores, potenciales exportadores y compradores internacionales","Ser exportadores, potenciales exportadores y compradores internacionales",,2019-10-07 10:10:07,2019-10-07 10:10:07
607,Ser sujeto obligado según clasificación Ley 155-17 contra lavado de activos y financiamiento del terrorismo artículos 32 y 33,Ser sujeto obligado según clasificación Ley 155-17 contra lavado de activos y financiamiento del terrorismo artículos 32 y 33,,2019-10-22 09:25:16,2019-10-22 09:25:16
607,Tener oficial de cumplimiento designado según Ley 155-17 contra el lavado de activos y financiamiento del terrorismo artículo 44,Tener oficial de cumplimiento designado según Ley 155-17 contra el lavado de activos y financiamiento del terrorismo artículo 44,,2019-10-22 09:26:23,2019-10-22 09:26:23
607,Completar formulario en línea,Completar formulario en línea,,2019-10-22 09:27:10,2019-10-22 09:27:10
608,Credenciales para acceder al portal,Credenciales para acceder al portal,,2019-10-22 10:03:10,2019-10-22 10:03:10
608,Reporte de operaciones,Reporte de operaciones,,2019-10-22 10:03:43,2019-10-22 10:03:43
609,Poseer las credenciales de acceso al portal de UAF,Poseer las credenciales de acceso al portal de UAF,,2019-10-22 10:17:46,2019-10-22 10:17:46
609,Ser oficial de cumplimiento designado según Ley 155-17,Ser oficial de cumplimiento designado según Ley 155-17,,2019-10-22 10:18:18,2019-10-22 10:18:18
609,Descargar la plantilla del portal institucional y llenarla,Descargar la plantilla del portal institucional y llenarla,,2019-10-22 10:20:03,2019-10-22 10:20:03
610,Descargar la plantilla del portal institucional y llenarla,Descargar la plantilla del portal institucional y llenarla,,2019-10-22 10:20:03,2019-10-22 10:20:03
612,Orden Médica de Admisión.,,,2019-11-07 12:42:18,2019-11-07 12:42:18
612,Orden de ingreso.,,,2019-11-07 12:43:04,2019-11-07 12:43:04
612,Historia clínica.,,,2019-11-07 12:43:29,2019-11-07 12:43:29
613,Orden Médica de Admisión.,,,2019-11-07 12:42:18,2019-11-07 12:42:18
613,Orden de ingreso.,,,2019-11-07 12:43:04,2019-11-07 12:43:04
