service_old_id,process_id,code_serv,name,provider,send,send_expertcode,app_movil,service_status_id,area_service_id,institution_id,service_type_id,expertform_id,flow_id,process_flow,rating,description,slug,criticidad,link_access,helper_link,document_exit,multiple_document,sirit_code,external_pay,config_service,status_alert,created_at,updated_at,visited,requested,is_always_available,institution_name,institution_acronym,area_name,area_slug
1457,,cgrdm-certificado-de-no-inscripcion-consular-1421457,Certificado de No Inscripción Consular,portal,1,0,1,1,12,142,1,,4,,0.00,Documento que acredita que el ciudadano no está inscrito en el Consulado Dominicano.,certificado-de-no-inscripcion-consular,baja,https://consuladordmadrid.es/,https://serviciosconsularesrdmadrid.es/Servicios/certificados/,,false,,0,,0,2020-08-05 14:31:33,2020-12-03 12:01:36,4,0,1,Consulado General de la Republica Dominicana en Madrid Ministerio de Relaciones Exteriores,CGRDM,Registro Civil e Identificación,REGISTRO CIVIL E IDENTIFICACIóN
1458,,cgrdm-certificado-autenticidad-licencia-de-conducir-1421458,Certificado Autenticidad Licencia de Conducir,portal,1,0,1,1,12,142,1,,4,,0.00,"Para realizar convalidación de licencias, se exige este documento  que confirme la existencia y autenticidad.",certificado-autenticidad-licencia-de-conducir,baja,https://consuladordmadrid.es/,https://serviciosconsularesrdmadrid.es/Servicios/certificados/,,false,,0,,0,2020-08-05 14:50:23,2022-05-22 11:45:18,26,0,1,Consulado General de la Republica Dominicana en Madrid Ministerio de Relaciones Exteriores,CGRDM,Registro Civil e Identificación,REGISTRO CIVIL E IDENTIFICACIóN
1459,,cgrdm-certificado-de-concordancia-1421459,Certificado de Concordancia,portal,1,0,1,1,12,142,1,,4,,0.00,Establece y justifica correcciones documentales entre pasaportes o actas de nacimiento.,certificado-de-concordancia,baja,https://consuladordmadrid.es/,https://serviciosconsularesrdmadrid.es/Servicios/certificados/,,false,,0,,0,2020-08-05 15:07:46,2021-07-11 18:14:57,6,0,1,Consulado General de la Republica Dominicana en Madrid Ministerio de Relaciones Exteriores,CGRDM,Registro Civil e Identificación,REGISTRO CIVIL E IDENTIFICACIóN
1461,,cgrdm-certificado-de-nacionalidad-1421461,Certificado de Nacionalidad,portal,1,0,1,1,12,142,1,,4,,0.00,Documento que acredita la nacionalidad dominicana.,certificado-de-nacionalidad,baja,https://consuladordmadrid.es/,https://serviciosconsularesrdmadrid.es/Servicios/certificados/,,false,,0,,0,2020-08-05 16:21:41,2022-07-27 17:55:43,28,0,1,Consulado General de la Republica Dominicana en Madrid Ministerio de Relaciones Exteriores,CGRDM,Registro Civil e Identificación,REGISTRO CIVIL E IDENTIFICACIóN
1463,,cgrdm-certificado-menores-1421463,Certificado Menores,portal,1,0,1,1,12,142,1,,4,,0.00,"Certificación sobre distintas naturalezas relacionadas a las leyes dominicanas que tienen que ver con el Registro Civil, Notaría Pública y con gestiones consulares. Por tal razón cualquier certificación que no aparezca descrita en los distintos documentos públicos del consulado pueden ser planteadas directamente, para la cual se requiere que el ciudadano exponga claramente el uso que dará a la certificación requerida. A partir de ese momento el Consulado indicará puntualmente al ciudadano si puede o no emitirle la certificación buscada.",certificado-menores,baja,https://consuladordmadrid.es/,https://serviciosconsularesrdmadrid.es/Servicios/certificados/,,false,,0,,0,2020-08-05 17:44:12,2022-08-15 07:06:37,10,0,1,Consulado General de la Republica Dominicana en Madrid Ministerio de Relaciones Exteriores,CGRDM,Registro Civil e Identificación,REGISTRO CIVIL E IDENTIFICACIóN
81,,sie-certificacion-propiedad-de-lineas-electricas-con-inspeccion-in-situ-en-interior-del-pais-3281,Certificación Propiedad de Líneas Eléctricas con Inspección In Situ en Interior del País,portal,1,0,1,1,13,32,1,,4,,0.00,"Realización de inspección en el terreno para identificar a qué Empresa Distribuidora corresponde la propiedad de las redes eléctricas de alta, media y baja tensión; así como la operación y el mantenimiento de las mismas, acorde con el área de concesión que le pertenezca.",certificacion-propiedad-de-lineas-electricas-con-inspeccion-in-situ-en-interior-del-pais,baja,http://www.sie.gob.do,http://portal.sie.gov.do:8080/,,false,,0,,0,2019-03-29 23:46:14,2022-09-22 00:41:52,30,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
82,,sie-certificacion-propiedad-de-lineas-y-distancia-minima-seguridad-con-inspeccion-in-situ-en-el-interior-del-pais-3282,Certificación Propiedad de Líneas y Distancia Mínima Seguridad con Inspección In Situ en el Interior del País,portal,1,0,1,1,13,32,1,,4,,0.00,"Realización de inspección en el terreno para identificar la propiedad, verificar la Distancia Mínima de Seguridad según las Normas de Construcción y establecer la responsabilidad de la operación y el mantenimiento de las Redes Eléctricas de Alta, Media y Baja Tensión.",certificacion-propiedad-de-lineas-y-distancia-minima-seguridad-con-inspeccion-in-situ-en-el-interior-del-pais,,http://www.sie.gob.do,http://portal.sie.gov.do:8080/,,false,,0,,0,2019-03-30 00:01:42,2022-09-18 06:43:58,17,0,0,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
93,,sie-salidas-y-entradas-de-distribucion-de-circuitos-3293,Salidas y Entradas de Distribución de Circuitos,portal,1,0,1,1,13,32,1,,4,,0.00,"Obtención del informe diario de interrupciones que envían las empresas distribuidoras, las horas de apertura y de cierre del circuito afectado durante el día de la fecha señalada por el interesado, así como las causas que dieron origen a dichas interrupciones.",salidas-y-entradas-de-distribucion-de-circuitos,baja,http://www.sie.gob.do,http://portal.sie.gov.do:8080/,,false,,0,,0,2019-03-31 12:28:21,2022-09-26 03:45:29,20,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
127,,sie-tarifa-aplica-a-usuario-regulado-32127,Tarifa Aplica a Usuario Regulado,portal,1,0,1,1,13,32,1,,4,,0.00,"Los usuarios pueden verificar cuál ha sido la tarifa que se le ha aplicado desde el inicio del contrato de suministro eléctrico, así como si se le ha estado facturando durante un período bajo una tarifa que no le corresponde de acuerdo con su nivel de tensión o demanda.",tarifa-aplica-a-usuario-regulado,,http://www.sie.gob.do,http://portal.sie.gov.do:8080/,,false,,0,,0,2019-04-01 16:13:53,2022-09-18 06:51:23,30,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
130,,sie-certificacion-propiedad-de-lineas-electricas-con-inspeccion-in-situ-en-el-distrito-nacional-y-provincia-santo-domingo-32130,Certificación Propiedad de Líneas Eléctricas con Inspección In Situ en el Distrito Nacional y Provincia Santo Domingo,portal,1,0,1,1,13,32,1,,4,,0.00,"Realizar inspección en el terreno para identificar a qué empresa distribuidora corresponde la propiedad de las
redes eléctricas de alta, media y baja tensión; así como la operación y el mantenimiento de las mismas, acorde con el área de concesión que le pertenezca.",certificacion-propiedad-de-lineas-electricas-con-inspeccion-in-situ-en-el-distrito-nacional-y-provincia-santo-domingo,,http://www.sie.gob.do,http://portal.sie.gov.do:8080/,,false,,0,,0,2019-04-01 16:21:37,2022-09-18 06:41:31,20,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
132,,sie-certificacion-propiedad-de-lineas-y-distancia-minima-seguridad-de-inspeccion-in-situ-en-el-distrito-nacional-y-provincia-santo-domingo-32132,Certificación Propiedad de Líneas y Distancia Mínima Seguridad de Inspección In Situ en el Distrito Nacional y Provincia Santo Domingo,portal,1,0,1,1,13,32,1,,4,,0.00,"Realización de  inspección en el terreno para identificar la propiedad, verificar la Distancia Mínima de Seguridad según las Normas de Construcción y establecer la responsabilidad de la operación y el mantenimiento de las Redes Eléctricas de Alta, Media y Baja Tensión.",certificacion-propiedad-de-lineas-y-distancia-minima-seguridad-de-inspeccion-in-situ-en-el-distrito-nacional-y-provincia-santo-domingo,,http://www.sie.gob.do,http://portal.sie.gov.do:8080/,,false,,0,,0,2019-04-01 16:26:25,2022-09-23 03:37:15,24,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
133,,sie-protecom-en-linea-32133,PROTECOM en Línea,portal,1,0,1,1,13,32,1,,4,,0.00,Permite que los usuarios efectúen sus reclamaciones en línea y le den seguimiento a las mismas.,protecom-en-linea,,http://www.sie.gob.do,https://protecomenlinea.gob.do/_layouts/15/ProtecomVirtual/login.aspx,,false,,0,,0,2019-04-01 16:31:01,2022-09-29 19:35:23,155,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
279,,egehid-niveles-de-embalses-58279,Niveles de Embalses,portal,1,0,1,1,13,58,1,,4,,0.00,"Es un espacio informativo que brinda EGEHID a la comunidad con la finalidad de transparentar las informaciones del Sector Eléctrico, en tiempo real, destacando los estados indicadores de la Generación de todas nuestras Centrales Hidroeléctricas, y su última actualización.",niveles-de-embalses,baja,http://egehid.com.do,http://rt.egehid.com.do/Index.aspx,,false,,0,,0,2019-04-08 13:04:47,2022-06-11 23:09:15,25,0,1,Empresa de Generación Hidroeléctrica Dominicana,EGEHID,Electricidad,ELECTRICIDAD
280,,egehid-historico-de-generacion-hidroelectrica-58280,Histórico de Generación Hidroeléctrica,portal,1,0,1,1,13,58,1,,4,,0.00,El Histórico de Generación presenta al público los datos estadísticos de producción de las Centrales Hidroeléctricas a nivel nacional.,historico-de-generacion-hidroelectrica,baja,http://egehid.com.do,http://rt.egehid.com.do/generacion.aspx,,false,,0,,0,2019-04-08 13:14:22,2022-02-07 09:46:56,20,0,1,Empresa de Generación Hidroeléctrica Dominicana,EGEHID,Electricidad,ELECTRICIDAD
537,,cdeee-portal-circuitos-82537,Portal Circuitos,portal,1,0,1,1,13,82,1,,4,,0.00,"Es un espacio informativo que brinda CDEEE a la comunidad, con la finalidad de transparentar las informaciones del Sector Eléctrico, destacando la programación y ejecución de las interrupciones de los circuitos de distribución, a fin de que a los clientes pueda ayudarles a programar sus actividades productivas dentro del horario de servicio de la energía, logrando así un mayor aprovechamiento de su tiempo y recursos.",portal-circuitos,,https://cdeee.gob.do/cdeeesite/,https://cdeee.gob.do/cdeeesite/Circuitos/,,false,,0,,0,2019-06-17 17:07:26,2022-09-13 01:39:56,73,0,1,Corporación Dominicana de Empresas Eléctricas Estatales,CDEEE,Electricidad,ELECTRICIDAD
644,,edeeste-consulta-y-pago-de-facturas-19644,Consulta y Pago de Facturas,portal,1,0,1,2,13,19,1,,5,,0.00,"A través de este servicio el cliente podrá realizar la consulta y pago de su factura de consumo eléctrico a través de la Oficina Virtual, WhatsApp, Facebook, Centro de Atención Telefónica o visitando una de nuestras Oficinas.",consulta-y-pago-de-facturas,baja,https://edeeste.com.do/site/,https://oficinavirtual.edeeste.com.do/Login.aspx?ReturnUrl=%2f,,false,09999,0,,0,2019-11-11 12:38:38,2022-09-26 08:14:59,89,0,1,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
645,,edeeste-estado-del-circuito/suministro-19645,Estado del Circuito/Suministro,portal,1,0,1,2,13,19,1,,5,,0.00,"A través de este servicio el cliente podrá realizar la consulta del estado del circuto al que su contrato se encuentra asociado mediante los medios: Oficina Virtual, WhatsApp, Facebook,Centro de Atención Telefónica, Kioskos y visitando nuestras Oficinas.",estado-del-circuito-suministro,baja,https://edeeste.com.do/site/,https://edeeste.com.do/inicio/servicios/estado-de-circuito-y-suministro/,,false,,0,,0,2019-11-11 12:46:58,2021-12-10 11:33:39,40,0,1,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
646,,edeeste-consulta-concurrencia-oficinas-19646,Consulta Concurrencia Oficinas,portal,1,0,1,2,13,19,1,,5,,0.00,"A través de este servicio el cliente podrá conocer la siguiente información de sobre todas las oficinas Comerciales de EDEste: horario de atención, clientes en espera y dirección de las Oficinas y cantidad de agentes disponibles.",consulta-concurrencia-oficinas,baja,https://edeeste.com.do/site/,https://edeeste.com.do/inicio/servicios/consulta-concurrencia-de-oficinas/,,false,,0,,0,2019-11-11 12:50:32,2021-12-10 11:23:11,44,0,1,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
647,,edeeste-teleconsumo-19647,Teleconsumo,portal,1,0,1,2,13,19,1,,5,,0.00,A través de este servicio el cliente podrá conocer su histórico de consumo de los últimos 30 días de su Medidor Tele-Medido.,teleconsumo,baja,https://edeeste.com.do/site/,https://edeeste.com.do/inicio/servicios/teleconsumo/,,false,,0,,0,2019-11-11 12:54:37,2021-12-10 11:15:51,34,0,1,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
648,,edeeste-pagos-domicilados-19648,Pagos Domicilados,portal,1,0,1,2,13,19,1,,5,,0.00,"A través de este servicio, el cliente podrá realizar la programación de sus pagos con Tarjetas de Créditos de sus contratos, evitando con esto cortes a sus servicios.",pagos-domicilados,baja,https://edeeste.com.do/site/,https://edeeste.com.do/inicio/servicios/pagos-domiciliados/,,false,0999,0,,0,2019-11-11 12:57:10,2021-12-10 11:06:37,23,0,1,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
838,,uers-electrificacion-y-rehabilitacion-de-redes-electricas-104838,Electrificación y Rehabilitación de Redes Eléctricas,portal,1,0,1,1,13,104,1,,4,,0.00,"Consiste en electrificar las zonas que carecen de servicio de energía eléctrica a partir de fuentes renovables (micro hidroeléctricas y paneles fotovoltaicos) y no renovables de energía, o rehabilitar las redes existentes que se encuentren en deterioro con servicio precario.",electrificacion-y-rehabilitacion-de-redes-electricas,baja,http://uers.gob.do/,http://uers.gob.do/index.php/servicios/electrificacion-y-rehabilitacion-de-redes-electricas,,false,,0,,0,2019-12-13 12:06:54,2022-08-25 11:02:16,11,0,1,Unidad de Electrificacion Rural y Sub-Urbana,UERS,Electricidad,ELECTRICIDAD
842,,uers-soluciones-puntuales-de-electrificacion-104842,Soluciones Puntuales de Electrificación,portal,1,0,1,1,13,104,1,,4,,0.00,Consiste en dar soluciones menores de electrificación (que no superen el umbral de compras menores establecido en la ley 340-06 de compras y contrataciones).,soluciones-puntuales-de-electrificacion,baja,http://uers.gob.do/,http://uers.gob.do/index.php/servicios/soluciones-puntuales-de-electrificacion,,false,,0,,0,2019-12-13 12:22:14,2022-06-19 23:52:20,8,0,1,Unidad de Electrificacion Rural y Sub-Urbana,UERS,Electricidad,ELECTRICIDAD
844,,uers-jornadas-de-reforestación-104844,Jornadas de Reforestación,portal,1,0,1,1,13,104,1,,4,,0.00,Consiste en realizar jornadas de reforestación en las cuencas de los ríos de las comunidades beneficiadas con la construcción de Micro Centrales Hidroeléctricas.,jornadas-de-reforestacion,baja,http://uers.gob.do/,http://uers.gob.do/index.php/servicios/jornadas-de-reforestacion,,false,,0,,0,2019-12-13 12:28:06,2022-07-14 11:47:41,7,0,1,Unidad de Electrificacion Rural y Sub-Urbana,UERS,Electricidad,ELECTRICIDAD
1103,,optic-duplicado---soluciones-puntuales-de-electrificacion-11103,Duplicado - Soluciones Puntuales de Electrificación,portal,0,0,1,2,13,1,1,,1,,0.00,Consiste en dar soluciones menores de electrificación (que no superen el umbral de compras menores establecido en la ley 340-06 de compras y contrataciones).,duplicado---soluciones-puntuales-de-electrificacion,alta,https://psplbk.serviciosrd.gob.do,http://uers.gob.do/index.php/servicios/soluciones-puntuales-de-electrificacion,,false,,0,,0,2020-01-08 09:23:57,2020-07-16 18:40:10,0,0,1,Oficina Gubernamental de Tecnologías de la Información y Comunicación,OGTIC,Electricidad,ELECTRICIDAD
1104,,optic-duplicado---soluciones-puntuales-de-electrificacion-11104,Duplicado - Soluciones Puntuales de Electrificación,portal,0,0,1,2,13,1,1,,1,,0.00,Consiste en dar soluciones menores de electrificación (que no superen el umbral de compras menores establecido en la ley 340-06 de compras y contrataciones).,duplicado---soluciones-puntuales-de-electrificacion,baja,https://psplbk.serviciosrd.gob.do,http://uers.gob.do/index.php/servicios/soluciones-puntuales-de-electrificacion,,false,,0,,0,2020-01-08 09:24:19,2020-07-16 18:40:56,0,0,1,Oficina Gubernamental de Tecnologías de la Información y Comunicación,OGTIC,Electricidad,ELECTRICIDAD
1124,,eted-centro-control-de-energia-1141124,Centro Control de Energía,portal,0,0,1,1,13,114,1,,4,,0.00,"El Centro de Control de Energía (CCE) cuenta con un sitio web como mecanismo de difusión de los resultados de la operación del Sistema Eléctrico Nacional Interconectado (SENI) a fin de informar de una manera trasparente a todos los agentes que participan en la operación del sistema y a la ciudadanía en general.Permite consultar además, interesantes datos tales como: la generación por combustible, el consumo energético, el comportamiento de la tensión así como el comportamiento de la frecuencia.",centro-control-de-energia,baja,http://www.eted.gov.do/,http://www.eted.gov.do/cce/,,false,,0,,0,2020-01-08 14:14:28,2022-09-29 06:34:26,32,0,1,Empresa de Transmision Electrica Dominicana,ETED,Electricidad,ELECTRICIDAD
1165,,edenorte-pago-de-factura-electrica-en-linea-de-edenorte-181165,Pago de Factura Eléctrica en Línea de EDENORTE,portal,1,0,1,2,13,18,1,,2,,0.00,"Por medio de este servicio, los usuarios con contrato vigentes con la Empresa Distribuidora de Electricidad del Norte, pueden realizar el pago de su factura eléctrica en línea a través de la Oficina Virtual de EDENORTE. Esta aplicación permite pagar las facturas de energía eléctrica de forma fácil, rápida y segura.",pago-de-factura-electrica-en-linea-de-edenorte,baja,edenorte.com.do,https://ofv.edenorte.com.do/user/login,,false,,0,,0,2020-01-13 15:56:16,2021-12-08 09:47:25,55,0,1,Empresa Distribuidora de Electricidad del Norte,EDENORTE,Electricidad,ELECTRICIDAD
1369,,edesur-app-edesur-movil-161369,App Edesur Móvil,portal,1,0,1,2,13,16,1,,5,,0.00,"Brinda a los clientes la posibilidad de efectuar pagos de deuda con tarjeta de crédito desde su dispositivo móvil; consultar sucursales cercanas a su ubicación (geo-referenciando todas las oficinas), contactar al call center y realizar la inscripción para pagos recurrentes.",app-edesur-movil,baja,http://www.edesur.com.do/,https://play.google.com/store/apps/details?id=com.edesur&hl=en,,false,,0,,0,2020-07-17 09:43:22,2021-07-29 10:09:14,25,0,1,Empresa Distribuidora de Electricidad del Sur,EDESUR,Electricidad,ELECTRICIDAD
1408,,sie-autorizacion-puesta-en-servicio-de-obras-electricas-321408,Autorización Puesta En Servicio De Obras Eléctricas,portal,1,0,1,1,13,32,1,,4,,0.00,Este servicio permite que el Peticionario cuente con la debida autorización del cumplimiento de los requisitos técnicos y legales para poner en servicio la obra en el Sistema Eléctrico Nacional Interconectado.,autorizacion-puesta-en-servicio-de-obras-electricas,baja,http://www.sie.gob.do,https://sie.gov.do/autorizaciones,,false,,0,,0,2020-08-03 11:44:43,2022-09-17 09:22:06,11,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1410,,sie-autorizacion-transferencia-de-concesion-de-explotacion-de-obra-electrica-321410,Autorización Transferencia De Concesión De Explotación De Obra Eléctrica,portal,1,0,1,1,13,32,1,,4,,0.00,Este servicio permite autorizar al beneficiario de una concesión a que la misma sea transferida a un tercero.,autorizacion-transferencia-de-concesion-de-explotacion-de-obra-electrica,baja,http://www.sie.gob.do,https://sie.gov.do/autorizaciones,,false,,0,,0,2020-08-03 11:53:40,2022-09-18 06:26:55,7,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1416,,sie-autorizacion-transferencia-de-licencia-usuario-no-regulado-(unr)-321416,Autorización Transferencia De Licencia Usuario No Regulado (Unr),portal,1,0,1,1,13,32,1,,4,,0.00,Este servicio permite que el peticionario que cumpla con los requisitos técnicos y legales obtenga la debida autorización para ejercer la condición de Usuario No regulado en el Sistema Eléctrico Nacional Interconectado.,autorizacion-transferencia-de-licencia-usuario-no-regulado-(unr),baja,http://www.sie.gob.do,https://sie.gov.do/autorizaciones,,false,,0,,0,2020-08-03 14:02:25,2022-09-18 06:29:22,9,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1417,,sie-autorizacion-usuario-no-regulado-colectivo-operador-de-zona-franca-y-parque-industrial-321417,Autorización Usuario No Regulado Colectivo Operador De Zona Franca Y Parque Industrial,portal,1,0,1,1,13,32,1,,4,,0.00,Este servicio permite que el peticionario que cumpla con los requisitos técnicos y legales obtenga la debida autorización para ejercer la condición de Usuario No regulado en el Sistema Eléctrico Nacional Interconectado.,autorizacion-usuario-no-regulado-colectivo-operador-de-zona-franca-y-parque-industrial,baja,http://www.sie.gob.do,https://sie.gov.do/autorizaciones,,false,,0,,0,2020-08-03 14:22:20,2022-09-18 06:31:47,10,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1418,,sie-autorizacion-usuario-no-regulado-individual-(unr)-321418,Autorización Usuario No Regulado Individual (Unr),portal,1,0,1,1,13,32,1,,4,,0.00,Este servicio permite que el peticionario que cumpla con los requisitos técnicos y legales obtenga la debida autorización para ejercer la condición de Usuario No regulado en el Sistema Eléctrico Nacional Interconectado.,autorizacion-usuario-no-regulado-individual-(unr),baja,http://www.sie.gob.do,https://sie.gov.do/autorizaciones,,false,,0,,0,2020-08-03 15:03:18,2022-09-18 06:34:12,5,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1419,,sie-certificacion-de-documentos-321419,Certificación de Documentos,portal,1,0,0,1,13,32,1,,4,,0.00,"Este tipo de servicio ofrece certificaciones de los siguientes tipos:
Resoluciones SIE                        
Decisiones Administrativa SIE                          
Documentos emitido por SIE
Estatus expediente ante SIE        
Estatus Recurso Administrativo ante SIE",certificacion-de-documentos,baja,http://www.sie.gob.do,https://sie.gov.do/certificaciones,,false,,0,,0,2020-08-03 15:18:47,2022-04-07 08:14:35,5,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1420,,sie-certificacion-de-efectos-quemados-321420,Certificación de Efectos Quemados,portal,1,0,1,1,13,32,1,,4,,0.00,Emisión de Certificación Sobre Daños Producidos a Instalaciones y Artefactos Eléctricos.,certificacion-de-efectos-quemados,baja,http://www.sie.gob.do,https://sie.gov.do/certificaciones,,false,,0,,0,2020-08-03 15:36:09,2022-09-18 06:39:04,6,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1421,,sie-certificacion-de-reclamacion-en-protecom-321421,Certificación de Reclamación En Protecom,portal,1,0,1,1,13,32,1,,4,,0.00,Emisión de Certificación No Existencia Reclamación en PROTECOM Pendiente Decisión.,certificacion-de-reclamacion-en-protecom,baja,http://www.sie.gob.do,https://sie.gov.do/certificaciones,,false,,0,,0,2020-08-03 15:49:40,2022-09-01 01:40:13,15,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1423,,sie-certificacion-tecnicos-electricistas-321423,Certificación Técnicos Electricistas,portal,1,0,1,1,13,32,1,,4,,0.00,"Este servicio proporciona información para quien  necesite los servicios de un técnico electricista que realice su trabajo con solvencia y  garantía. La SIE proporcionará la información de los técnicos electricistas ya certificados, por categorías (instalaciones domiciliarias, comerciales o industriales), por ubicación geográfica (provincias y localidades a nivel nacional, zonas y sectores de las grandes ciudades)",certificacion-tecnicos-electricistas,baja,http://www.sie.gob.do,https://sie.gov.do/Certificaciondetecnicoselectricistas,,false,,0,,0,2020-08-03 15:58:31,2022-09-18 06:46:27,11,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1424,,sie-concesion-definitiva-explotacion-de-obras-electricas-de-generacion-convencional-321424,Concesión Definitiva Explotación de Obras Eléctricas de Generación Convencional,portal,1,0,1,1,13,32,1,,4,,0.00,"Este servicio tiene por objeto que la SIE emita su recomendación respecto de las solicitudes de concesión definitiva para la explotación de obras eléctricas de generación, distribución y transmisión.",concesion-definitiva-explotacion-de-obras-electricas-de-generacion-convencional,baja,http://www.sie.gob.do,https://sie.gov.do/concesiones,,false,,0,,0,2020-08-03 16:08:03,2021-07-19 13:40:21,4,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1426,,sie-concesion-definitiva-sistema-aislado-321426,Concesión Definitiva Sistema Aislado,portal,1,0,1,1,13,32,1,,4,,0.00,Este servicio tiene por objeto que la SIE emita su recomendación respecto de las solicitudes de concesión definitiva para sistemas aislados.,concesion-definitiva-sistema-aislado,baja,http://www.sie.gob.do,https://sie.gov.do/concesiones,,false,,0,,0,2020-08-03 18:28:42,2020-11-18 13:42:06,5,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1427,,sie-decisión-protecom-sobre-reclamación-usuario-321427,Decisión Protecom Sobre Reclamación Usuario,portal,1,0,1,1,13,32,1,,4,,0.00,"Este tipo de servicio ofrece fotocopias de un acuse de recibo, un documento de interés.",decision-protecom-sobre-reclamacion-usuario,baja,http://www.sie.gob.do,https://sie.gov.do/certificaciones,,false,,0,,0,2020-08-03 18:36:36,2021-06-05 18:12:17,5,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1428,,sie-fotocopia-certificada-de-documentos-sie-321428,Fotocopia Certificada de Documentos SIE,portal,1,0,1,1,13,32,1,,4,,0.00,Este tipo de servicio ofrece fotocopias de un documento de interés.,fotocopia-certificada-de-documentos-sie,baja,http://www.sie.gob.do,https://sie.gov.do/certificaciones,,false,,0,,0,2020-08-03 18:42:22,2020-12-08 11:48:39,5,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1429,,sie-fotocopia-simple-321429,Fotocopia Simple,portal,1,0,1,1,13,32,1,,4,,0.00,"Este tipo de servicio ofrece fotocopias que no requiere certificación, aplica para cualquier documento o expediente de interés del público en general.",fotocopia-simple,baja,http://www.sie.gob.do,https://sie.gov.do/certificaciones,,false,,0,,0,2020-08-03 18:49:18,2021-07-19 13:40:45,7,0,1,Superintendencia de Electricidad,SIE,Electricidad,ELECTRICIDAD
1716,,edeeste-devolucion-de-fianza-(deposito-de-garantia).-191716,Devolución de Fianza (Depósito de Garantía).,portal,1,0,0,1,13,19,1,,4,,0.00,Consiste en realizar la devolución al Cliente del monto pagado al formalizar el contrato de suministro energético.,devolucion-de-fianza-(deposito-de-garantia).,baja,https://edeeste.com.do/site/,www.edeeste.com.do,,false,,0,,0,2021-12-06 12:36:31,2022-06-03 15:22:01,10,0,0,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
1718,,edeeste-programa-de-medición-neta.-191718,Programa de Medición Neta.,portal,1,0,0,1,13,19,1,,4,,0.00,"La Medición Neta (NM) es un tipo de instrumento normativo utilizado para incentivar el desarrollo de la generación eléctrica con Energías Renovables.

Medidor Bidireccional es un medidor con capacidad de medir flujos de energía eléctrica en ambas direcciones: retiros e inyecciones.

El Medidor Electrónico mide al mismo tiempo, tanto la energía que se inyecta como la que se retira de un punto. Al final del período, presenta los Kwhs netos, entre lo consumido y los inyectados",programa-de-medicion-neta.,baja,https://edeeste.com.do/site/,www.edeeste.com.do,,false,,0,,0,2021-12-06 16:07:00,2022-09-19 06:44:52,8,0,0,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
1719,,edeeste-retiro-de-servicio-(remocion)-191719,Retiro de Servicio (Remoción),portal,1,0,0,1,13,19,1,,4,,0.00,"Consiste en rescindir el contrato de uso de energía eléctrica, formalizado entre EDE 
Este y El Cliente.",retiro-de-servicio-(remocion),baja,https://edeeste.com.do/site/,https://edeeste.com.do/,,false,,0,,0,2021-12-07 08:18:40,2022-09-30 00:52:20,5,0,0,Empresa Distribuidora de Electricidad del Este,EDEESTE,Electricidad,ELECTRICIDAD
